Database	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
Biological Process	GO:0042752	(BP)regulation of circadian rhythm	8/228	114/18870	0.0000736575773068148	0.00069776694201402	0.000459369836967232	GNA11/PPARA/TP53/GNAQ/HCRTR2/OPN4/NPS/TOP2A	8
Biological Process	GO:0051480	(BP)regulation of cytosolic calcium ion concentration	6/228	59/18870	0.0000769098494139706	0.000726622813230113	0.00047836689179735	GRM1/P2RY1/GRM5/PRKACA/HCRTR2/HCRTR1	6
Biological Process	GO:0070482	(BP)response to oxygen levels	14/228	343/18870	0.0000780682943182137	0.000735595372132046	0.000484273911278759	HMOX1/PPARA/TP53/CASP3/EDNRA/OXTR/LPAR1/PTGS2/ADA/CYSLTR1/EDN1/NFE2L2/ALKBH5/CASR	14
Biological Process	GO:0033559	(BP)unsaturated fatty acid metabolic process	8/228	115/18870	0.0000783523940808173	0.000736303564642134	0.000484740144713323	ANXA1/AKR1B1/AVPR1A/CYP1A2/PTGS2/EDN2/EDN1/AVP	8
Biological Process	GO:0001659	(BP)temperature homeostasis	10/228	183/18870	0.000079705759418865	0.00074702951114915	0.000491801494286614	OXT/NMU/HCRT/OXTR/ACVR2B/PTGS2/NTSR1/EDN2/EDNRB/HTR2A	10
Biological Process	GO:0015908	(BP)fatty acid transport	8/228	116/18870	0.0000832928639427831	0.000778578388685325	0.000512571470417127	NMUR2/ANXA1/PPARA/BDKRB2/PTGS2/NTSR1/EDN1/NMB	8
Biological Process	GO:0014048	(BP)regulation of glutamate secretion	4/228	20/18870	0.0000863888008826915	0.000805381307700013	0.000530216978962551	AVPR1A/TRH/NTSR1/AVP	4
Biological Process	GO:0007612	(BP)learning	9/228	150/18870	0.0000890117374484285	0.000825466744127005	0.000543440081264089	APP/TACR1/GRM5/PLCB1/PTGS2/NTSR1/TACR2/HRH1/NPS	9
Biological Process	GO:1902652	(BP)secondary alcohol metabolic process	9/228	150/18870	0.0000890117374484285	0.000825466744127005	0.000543440081264089	SULT2A1/AKR1D1/CYP27A1/CYP46A1/APP/CYP7A1/CYP3A4/CYP1A2/UGT1A3	9
Biological Process	GO:1990776	(BP)response to angiotensin	5/228	38/18870	0.0000893730507614493	0.000826642075809311	0.000544213852405676	AGTR1/AGT/PTGS2/NFE2L2/RELA	5
Biological Process	GO:0046456	(BP)icosanoid biosynthetic process	6/228	61/18870	0.0000928933885123664	0.000854716190907517	0.000562696243730261	ANXA1/AVPR1A/PTGS2/EDN2/EDN1/AVP	6
Biological Process	GO:0050432	(BP)catecholamine secretion	6/228	61/18870	0.0000928933885123664	0.000854716190907517	0.000562696243730261	GHSR/P2RY1/ADRBK1/OXTR/FFAR3/HTR2A	6
Biological Process	GO:0015850	(BP)organic hydroxy compound transport	13/228	308/18870	0.000100729874662211	0.000924406453931334	0.000608576326084192	GHSR/ABCG8/AGTR1/CYP7A1/P2RY1/ADRBK1/OXTR/FFAR3/AGT/SLC29A3/HTR2A/CHRM5/NMB	13
Biological Process	GO:0015695	(BP)organic cation transport	6/228	62/18870	0.000101819003378864	0.000930782198062172	0.000612773751278161	GHSR/P2RY1/OXTR/FFAR3/SLC29A3/TACR2	6
Biological Process	GO:0097194	(BP)execution phase of apoptosis	7/228	89/18870	0.000101952874135073	0.000930782198062172	0.000612773751278161	TP53/CASP3/CASP8/STK24/GCG/TOP2A/MTRNR2L2	7
Biological Process	GO:0072522	(BP)purine-containing compound biosynthetic process	12/228	267/18870	0.000103481712673122	0.000942298592920108	0.00062035548682595	NAMPT/AMPD2/PPARA/HPRT1/ACACB/ACACA/PNP/ADA/APRT/MTAP/AMPD3/AMPD1	12
Biological Process	GO:0060004	(BP)reflex	4/228	21/18870	0.000105707808818073	0.000960088449162085	0.00063206731045858	NMBR/NPSR1/ADRA1A/NMB	4
Biological Process	GO:0072521	(BP)purine-containing compound metabolic process	17/228	493/18870	0.000109318434795537	0.000990329471001218	0.000651976269217601	SULT2A1/NAMPT/AMPD2/PPARA/TP53/OXSM/HPRT1/PIPOX/NQO1/ACACB/ACACA/PNP/ADA/APRT/MTAP/AMPD3/AMPD1	17
Biological Process	GO:0046488	(BP)phosphatidylinositol metabolic process	9/228	155/18870	0.00011442823224588	0.00103396177034483	0.000680701279001133	HTR2B/PLCB2/PIK3CA/PIK3R1/HTR2C/PLCB3/PLCB1/HTR2A/CHRM5	9
Biological Process	GO:0043523	(BP)regulation of neuron apoptotic process	11/228	232/18870	0.00012576667503568	0.00113273719029381	0.000745729364779128	ALKBH1/GCLC/PIK3CA/TP53/PRKCI/CASP3/NQO1/F2R/CASP8/HTR2A/SRPK2	11
Biological Process	GO:0036293	(BP)response to decreased oxygen levels	13/228	315/18870	0.000126002547841991	0.00113273719029381	0.000745729364779128	HMOX1/PPARA/TP53/CASP3/EDNRA/OXTR/PTGS2/ADA/CYSLTR1/EDN1/NFE2L2/ALKBH5/CASR	13
Biological Process	GO:0033762	(BP)response to glucagon	4/228	22/18870	0.000127978801616766	0.00114757581907756	0.000755498269086251	PRKACA/GCGR/GCG/CPS1	4
Biological Process	GO:0006690	(BP)icosanoid metabolic process	8/228	125/18870	0.000140545067942497	0.0012570579173334	0.000827575019356835	ANXA1/AKR1B1/AVPR1A/CYP1A2/PTGS2/EDN2/EDN1/AVP	8
Biological Process	GO:0042446	(BP)hormone biosynthetic process	6/228	66/18870	0.00014456746380151	0.00128976137325702	0.000849105103846846	SRD5A3/SRD5A1/AKR1B1/FFAR3/HSD3B1/HSD3B2	6
Biological Process	GO:0002688	(BP)regulation of leukocyte chemotaxis	8/228	126/18870	0.000148535628532131	0.00132181705794755	0.000870208732814504	F2RL1/EDN3/FPR2/HMGB1/XCL1/XCL2/EDN2/EDN1	8
Biological Process	GO:0051402	(BP)neuron apoptotic process	12/228	278/18870	0.000151093417839902	0.00134119195080054	0.000882964053875496	ALKBH1/GCLC/PIK3CA/TP53/APP/PRKCI/CASP3/NQO1/F2R/CASP8/HTR2A/SRPK2	12
Biological Process	GO:0009746	(BP)response to hexose	10/228	198/18870	0.000152711034719986	0.00135214494058601	0.000890174875754693	GCLC/PIK3CA/CYP7A1/PRKACA/CASP3/ACVR2B/PTGS2/GCG/CASR/GPR68	10
Biological Process	GO:0046888	(BP)negative regulation of hormone secretion	6/228	67/18870	0.000157202762911131	0.00138842740977149	0.000914061177829131	GHSR/FFAR2/F2RL1/TACR2/EDN1/NMB	6
Biological Process	GO:0051955	(BP)regulation of amino acid transport	5/228	43/18870	0.000163188790223372	0.00143769324186791	0.000946494983295558	RGS2/AVPR1A/TRH/NTSR1/AVP	5
Biological Process	GO:0006163	(BP)purine nucleotide metabolic process	16/228	463/18870	0.000170086915100354	0.00149472889978466	0.000984043997588085	SULT2A1/NAMPT/AMPD2/PPARA/TP53/OXSM/HPRT1/PIPOX/NQO1/ACACB/ACACA/PNP/ADA/APRT/AMPD3/AMPD1	16
Biological Process	GO:0120178	(BP)steroid hormone biosynthetic process	5/228	44/18870	0.000182314097896818	0.00158332333336268	0.00104236950437043	SRD5A3/SRD5A1/AKR1B1/HSD3B1/HSD3B2	5
Biological Process	GO:0009651	(BP)response to salt stress	4/228	24/18870	0.000182414663264826	0.00158332333336268	0.00104236950437043	TP53/AKR1B1/BDKRB2/HSP90AA1	4
Biological Process	GO:0034695	(BP)response to prostaglandin E	4/228	24/18870	0.000182414663264826	0.00158332333336268	0.00104236950437043	P2RY6/GNG2/ACACA/GNB1	4
Biological Process	GO:0045723	(BP)positive regulation of fatty acid biosynthetic process	4/228	24/18870	0.000182414663264826	0.00158332333336268	0.00104236950437043	ANXA1/AVPR1A/PTGS2/AVP	4
Biological Process	GO:0051957	(BP)positive regulation of amino acid transport	4/228	24/18870	0.000182414663264826	0.00158332333336268	0.00104236950437043	AVPR1A/TRH/NTSR1/AVP	4
Biological Process	GO:0008627	(BP)intrinsic apoptotic signaling pathway in response to osmotic stress	3/228	10/18870	0.000196217053243484	0.00168240607209255	0.00110759991125276	BDKRB2/CASP3/PTGS2	3
Biological Process	GO:0009113	(BP)purine nucleobase biosynthetic process	3/228	10/18870	0.000196217053243484	0.00168240607209255	0.00110759991125276	HPRT1/ADA/APRT	3
Biological Process	GO:0042711	(BP)maternal behavior	3/228	10/18870	0.000196217053243484	0.00168240607209255	0.00110759991125276	AVPR1A/OXTR/AVP	3
Biological Process	GO:0071073	(BP)positive regulation of phospholipid biosynthetic process	3/228	10/18870	0.000196217053243484	0.00168240607209255	0.00110759991125276	HTR2B/HTR2C/HTR2A	3
Biological Process	GO:0071372	(BP)cellular response to follicle-stimulating hormone stimulus	3/228	10/18870	0.000196217053243484	0.00168240607209255	0.00110759991125276	GCLC/EDNRA/EDN1	3
Biological Process	GO:0000302	(BP)response to reactive oxygen species	10/228	205/18870	0.000202520518316179	0.00173223860812188	0.00114040680216877	HMOX1/MPO/ANXA1/TACR1/CASP3/NQO1/STK24/EDN1/NFE2L2/RELA	10
Biological Process	GO:0048520	(BP)positive regulation of behavior	4/228	25/18870	0.000215112625115582	0.00183526969863993	0.00120823657799223	GHSR/GRP/GRPR/NPS	4
Biological Process	GO:0061041	(BP)regulation of wound healing	8/228	133/18870	0.000215607734176201	0.00183526969863993	0.00120823657799223	ANXA1/KNG1/F2RL1/F2R/PLAUR/EDN1/NFE2L2/TBXA2R	8
Biological Process	GO:0032892	(BP)positive regulation of organic acid transport	5/228	46/18870	0.000225649248121139	0.00191150949610311	0.00125842849913712	AVPR1A/TRH/NTSR1/EDN1/AVP	5
Biological Process	GO:0055078	(BP)sodium ion homeostasis	5/228	46/18870	0.000225649248121139	0.00191150949610311	0.00125842849913712	AGTR1/EDNRA/AGT/EDNRB/EDN1	5
Biological Process	GO:0006801	(BP)superoxide metabolic process	6/228	72/18870	0.000234085083160036	0.00197348285420087	0.00129922821275426	MPO/F2RL1/NQO1/FPR2/EDN1/NFE2L2	6
Biological Process	GO:0032722	(BP)positive regulation of chemokine production	6/228	72/18870	0.000234085083160036	0.00197348285420087	0.00129922821275426	HMOX1/FFAR2/APP/F2RL1/FFAR3/HMGB1	6
Biological Process	GO:0009266	(BP)response to temperature stimulus	9/228	171/18870	0.00023995917539706	0.00201817693102444	0.00132865223608873	HMOX1/GCLC/HTR2B/PRKACA/HSP90AA1/PTGS2/NTSR1/OPN4/HTR2A	9
Biological Process	GO:0042593	(BP)glucose homeostasis	11/228	251/18870	0.000249447769929478	0.00209298557436067	0.0013779019672295	GCLC/FFAR2/FFAR1/PIK3CA/PIK3R1/CYP7A1/PRKACA/GCGR/GCG/CASR/GPR68	11
Biological Process	GO:0140353	(BP)lipid export from cell	5/228	47/18870	0.000250050509638518	0.00209305937284118	0.00137795055192722	AGTR1/AGT/PTGS2/EDN1/NMB	5
Biological Process	GO:0032732	(BP)positive regulation of interleukin-1 production	6/228	73/18870	0.00025250596404353	0.00210860430637299	0.00138818444687438	APP/F2RL1/HMGB1/SAA1/CASP8/RELA	6
Biological Process	GO:0022600	(BP)digestive system process	7/228	103/18870	0.0002542211189619	0.00211291326231541	0.00139102121696134	GHSR/CHRM3/ABCG8/CHRM1/CCKBR/NPSR1/CHRM5	7
Biological Process	GO:0097306	(BP)cellular response to alcohol	7/228	103/18870	0.0002542211189619	0.00211291326231541	0.00139102121696134	CDH1/CYP7A1/P2RY6/GNG2/ACACA/PTGFR/GNB1	7
Biological Process	GO:0033500	(BP)carbohydrate homeostasis	11/228	252/18870	0.000258110135850021	0.00214018851467171	0.00140897768275776	GCLC/FFAR2/FFAR1/PIK3CA/PIK3R1/CYP7A1/PRKACA/GCGR/GCG/CASR/GPR68	11
Biological Process	GO:1903034	(BP)regulation of response to wounding	9/228	173/18870	0.000261618649638814	0.00216418807823282	0.00142477762244612	ANXA1/KNG1/F2RL1/F2R/PLAUR/STK24/EDN1/NFE2L2/TBXA2R	9
Biological Process	GO:0000050	(BP)urea cycle	3/228	11/18870	0.000267394836324171	0.00218124861853328	0.00143600930618536	OTC/NAGS/CPS1	3
Biological Process	GO:0007494	(BP)midgut development	3/228	11/18870	0.000267394836324171	0.00218124861853328	0.00143600930618536	OTC/EDNRB/CPS1	3
Biological Process	GO:0014049	(BP)positive regulation of glutamate secretion	3/228	11/18870	0.000267394836324171	0.00218124861853328	0.00143600930618536	AVPR1A/NTSR1/AVP	3
Biological Process	GO:0060746	(BP)parental behavior	3/228	11/18870	0.000267394836324171	0.00218124861853328	0.00143600930618536	AVPR1A/OXTR/AVP	3
Biological Process	GO:1902093	(BP)positive regulation of flagellated sperm motility	3/228	11/18870	0.000267394836324171	0.00218124861853328	0.00143600930618536	TACR3/TACR1/TACR2	3
Biological Process	GO:2000155	(BP)positive regulation of cilium-dependent cell motility	3/228	11/18870	0.000267394836324171	0.00218124861853328	0.00143600930618536	TACR3/TACR1/TACR2	3
Biological Process	GO:0046037	(BP)GMP metabolic process	4/228	27/18870	0.000292838417302226	0.00238328541009941	0.0015690187716886	HPRT1/ADA/APRT/AMPD1	4
Biological Process	GO:0008203	(BP)cholesterol metabolic process	8/228	140/18870	0.000305737300633996	0.00247682355732	0.00163059893671465	SULT2A1/AKR1D1/CYP27A1/CYP46A1/APP/CYP7A1/CYP3A4/CYP1A2	8
Biological Process	GO:0071326	(BP)cellular response to monosaccharide stimulus	8/228	140/18870	0.000305737300633996	0.00247682355732	0.00163059893671465	GCLC/PIK3CA/CYP7A1/PRKACA/PLCB1/GCG/CASR/GPR68	8
Biological Process	GO:0032635	(BP)interleukin-6 production	9/228	177/18870	0.000309817454493995	0.00249839063990124	0.00164479747008254	GHSR/NMBR/APP/F2RL1/PTAFR/F2R/HMGB1/NMB/RELA	9
Biological Process	GO:0032675	(BP)regulation of interleukin-6 production	9/228	177/18870	0.000309817454493995	0.00249839063990124	0.00164479747008254	GHSR/NMBR/APP/F2RL1/PTAFR/F2R/HMGB1/NMB/RELA	9
Biological Process	GO:0009582	(BP)detection of abiotic stimulus	8/228	141/18870	0.000320811891647478	0.00258114407800391	0.00169927759959395	GNA11/GNAQ/TACR1/NPFFR2/TAC1/NTSR1/OPN4/HTR2A	8
Biological Process	GO:0007215	(BP)glutamate receptor signaling pathway	5/228	50/18870	0.000335385416359772	0.00267397784446117	0.00176039404062143	GRM1/APP/GNAQ/GRM5/PLCB1	5
Biological Process	GO:0008206	(BP)bile acid metabolic process	5/228	50/18870	0.000335385416359772	0.00267397784446117	0.00176039404062143	SULT2A1/AKR1D1/CYP27A1/CYP46A1/CYP7A1	5
Biological Process	GO:0043114	(BP)regulation of vascular permeability	5/228	50/18870	0.000335385416359772	0.00267397784446117	0.00176039404062143	TACR1/BDKRB2/GPR4/TACR2/HRH1	5
Biological Process	GO:0048066	(BP)developmental pigmentation	5/228	50/18870	0.000335385416359772	0.00267397784446117	0.00176039404062143	GNA11/TYR/EDNRA/EDN3/EDNRB	5
Biological Process	GO:0014047	(BP)glutamate secretion	4/228	28/18870	0.000338426968257869	0.00268607350482146	0.00176835713143751	AVPR1A/TRH/NTSR1/AVP	4
Biological Process	GO:0051953	(BP)negative regulation of amine transport	4/228	28/18870	0.000338426968257869	0.00268607350482146	0.00176835713143751	RGS2/GHSR/TRH/P2RY1	4
Biological Process	GO:0003353	(BP)positive regulation of cilium movement	3/228	12/18870	0.000353351997415433	0.00279823019975727	0.00184219468315461	TACR3/TACR1/TACR2	3
Biological Process	GO:0019233	(BP)sensory perception of pain	6/228	78/18870	0.000362392358111218	0.0028569813646173	0.00188087308907836	GRM1/PROK2/TAC1/F2R/NTSR1/HTR2A	6
Biological Process	GO:0097009	(BP)energy homeostasis	6/228	78/18870	0.000362392358111218	0.0028569813646173	0.00188087308907836	NMUR2/AMPD2/PIK3CA/NMU/ACACB/EDN2	6
Biological Process	GO:0001667	(BP)ameboidal-type cell migration	16/228	497/18870	0.000374899864003137	0.00294898910881039	0.00194144572430196	HMOX1/ANXA1/HTR2B/PIK3CA/TACR1/EDNRA/EDN3/HMGB1/AGT/PTGS2/EDN2/EDNRB/EDN1/NFE2L2/TBXA2R/LTB4R2	16
Biological Process	GO:0051966	(BP)regulation of synaptic transmission, glutamatergic	6/228	79/18870	0.00038827406724342	0.00304738933845392	0.00200622680624662	GRM1/GRM5/OXTR/PTGS2/HTR2A/NPS	6
Biological Process	GO:0032611	(BP)interleukin-1 beta production	7/228	111/18870	0.000401740553349527	0.0031383447407443	0.00206610663976356	GHSR/FFAR1/APP/F2RL1/F2R/CASP8/RELA	7
Biological Process	GO:0032651	(BP)regulation of interleukin-1 beta production	7/228	111/18870	0.000401740553349527	0.0031383447407443	0.00206610663976356	GHSR/FFAR1/APP/F2RL1/F2R/CASP8/RELA	7
Biological Process	GO:0035176	(BP)social behavior	5/228	52/18870	0.000403425132677971	0.0031383447407443	0.00206610663976356	GRP/AVPR1A/OXTR/GRPR/AVP	5
Biological Process	GO:0048009	(BP)insulin-like growth factor receptor signaling pathway	5/228	52/18870	0.000403425132677971	0.0031383447407443	0.00206610663976356	GHSR/PIK3CA/PIK3R1/PLCB1/GRB2	5
Biological Process	GO:0055123	(BP)digestive system development	8/228	146/18870	0.000405566553168938	0.00314805403825405	0.00207249868579722	OTC/CELA1/OXTR/CCKBR/ACVR2B/ADA/EDNRB/CPS1	8
Biological Process	GO:2000377	(BP)regulation of reactive oxygen species metabolic process	8/228	147/18870	0.000424524291010738	0.00328796395938866	0.00216460737394486	PPARA/TP53/AGTR1/F2RL1/GRB2/FPR2/AGT/NFE2L2	8
Biological Process	GO:0060078	(BP)regulation of postsynaptic membrane potential	8/228	148/18870	0.000444196019603974	0.00341255004302165	0.00224662772412322	NPFF/GRM1/APP/HCRT/GRM5/CHRM1/NTSR1/PRKCZ	8
Biological Process	GO:0003298	(BP)physiological muscle hypertrophy	4/228	30/18870	0.000444483674729551	0.00341255004302165	0.00224662772412322	RGS2/PPARA/EDN1/ADRA1A	4
Biological Process	GO:0003301	(BP)physiological cardiac muscle hypertrophy	4/228	30/18870	0.000444483674729551	0.00341255004302165	0.00224662772412322	RGS2/PPARA/EDN1/ADRA1A	4
Biological Process	GO:0061049	(BP)cell growth involved in cardiac muscle cell development	4/228	30/18870	0.000444483674729551	0.00341255004302165	0.00224662772412322	RGS2/PPARA/EDN1/ADRA1A	4
Biological Process	GO:0010038	(BP)response to metal ion	13/228	359/18870	0.000446773722412543	0.00342267521256913	0.00225329355651543	OTC/HMOX1/GCLC/CDH1/CASP3/NQO1/CYP1A2/CASP8/PTGS2/EDN1/NFE2L2/CPS1/CASR	13
Biological Process	GO:0006167	(BP)AMP biosynthetic process	3/228	13/18870	0.000455269896404517	0.00345769636838258	0.00227634948202258	HPRT1/ADA/APRT	3
Biological Process	GO:0019627	(BP)urea metabolic process	3/228	13/18870	0.000455269896404517	0.00345769636838258	0.00227634948202258	OTC/NAGS/CPS1	3
Biological Process	GO:0070294	(BP)renal sodium ion absorption	3/228	13/18870	0.000455269896404517	0.00345769636838258	0.00227634948202258	EDNRA/EDNRB/EDN1	3
Biological Process	GO:0071941	(BP)nitrogen cycle metabolic process	3/228	13/18870	0.000455269896404517	0.00345769636838258	0.00227634948202258	OTC/NAGS/CPS1	3
Biological Process	GO:1904062	(BP)regulation of monoatomic cation transmembrane transport	12/228	315/18870	0.000471596909965176	0.00357013673106008	0.00235037378435283	BDKRB1/F2RL3/GRP/PRKACA/P2RY6/EDNRA/F2R/EDN3/NPSR1/XCL1/NTSR1/EDN1	12
Biological Process	GO:0018958	(BP)phenol-containing compound metabolic process	7/228	114/18870	0.000472100941167422	0.00357013673106008	0.00235037378435283	SULT2A1/TYR/PNMT/SRD5A1/HPRT1/TACR3/EDNRA	7
Biological Process	GO:0051341	(BP)regulation of oxidoreductase activity	6/228	82/18870	0.00047466955038669	0.00357422114436473	0.00235306272841265	HTR2B/AGTR1/EDN3/AGT/EDN2/EDN1	6
Biological Process	GO:1901657	(BP)glycosyl compound metabolic process	6/228	82/18870	0.00047466955038669	0.00357422114436473	0.00235306272841265	AKR1B1/HPRT1/PNP/ADA/APRT/MTAP	6
Biological Process	GO:0045744	(BP)negative regulation of G protein-coupled receptor signaling pathway	5/228	54/18870	0.000481394204566561	0.00360943229126077	0.00237624373317962	RGS2/HTR2B/GRM5/ADRBK1/ADA	5
Biological Process	GO:0051703	(BP)biological process involved in intraspecies interaction between organisms	5/228	54/18870	0.000481394204566561	0.00360943229126077	0.00237624373317962	GRP/AVPR1A/OXTR/GRPR/AVP	5
Biological Process	GO:0062014	(BP)negative regulation of small molecule metabolic process	7/228	115/18870	0.000497621680330441	0.00372318216875685	0.00245113014515207	PPARA/TP53/CYP7A1/PRKACA/ACACB/WDTC1/UGT1A8	7
Biological Process	GO:0006790	(BP)sulfur compound metabolic process	12/228	317/18870	0.000498886711224063	0.00372473892024067	0.00245215502127082	MRI1/SULT2A1/GCLC/LPO/OXSM/EDNRA/PIPOX/ACACB/ACACA/EDNRB/MTAP/CPS1	12
Biological Process	GO:0007271	(BP)synaptic transmission, cholinergic	4/228	31/18870	0.000505531921902259	0.00376637313484896	0.00247956460637049	CHRM3/TACR1/NQO1/TACR2	4
Biological Process	GO:0071322	(BP)cellular response to carbohydrate stimulus	8/228	151/18870	0.000507696677024836	0.00377452128657283	0.00248492888332831	GCLC/PIK3CA/CYP7A1/PRKACA/PLCB1/GCG/CASR/GPR68	8
Biological Process	GO:0009150	(BP)purine ribonucleotide metabolic process	13/228	365/18870	0.0005220814615539	0.00387329488529672	0.00254995577011589	SULT2A1/AMPD2/PPARA/OXSM/HPRT1/PIPOX/ACACB/ACACA/PNP/ADA/APRT/AMPD3/AMPD1	13
Biological Process	GO:0009116	(BP)nucleoside metabolic process	5/228	55/18870	0.00052438238068056	0.00388219224688717	0.00255581328398928	HPRT1/PNP/ADA/APRT/MTAP	5
Biological Process	GO:0001523	(BP)retinoid metabolic process	6/228	84/18870	0.000540109351650502	0.00398542215638829	0.00262377395085722	AKR1B1/CYP3A4/CYP1A2/UGT1A7/UGT1A8/UGT1A3	6
Biological Process	GO:0050920	(BP)regulation of chemotaxis	10/228	232/18870	0.000540587908840409	0.00398542215638829	0.00262377395085722	F2RL1/EDN3/FPR2/HMGB1/LPAR1/XCL1/XCL2/EDN2/EDN1/CASR	10
Biological Process	GO:0060986	(BP)endocrine hormone secretion	5/228	56/18870	0.000570192710743797	0.0041899932660247	0.00275845186639538	GNRHR/AGTR1/AGT/KISS1/TACR2	5
Biological Process	GO:0009404	(BP)toxin metabolic process	3/228	14/18870	0.000574281142874554	0.0041899932660247	0.00275845186639538	CYP3A4/CYP1A2/NFE2L2	3
Biological Process	GO:0045989	(BP)positive regulation of striated muscle contraction	3/228	14/18870	0.000574281142874554	0.0041899932660247	0.00275845186639538	RGS2/HSP90AA1/ADRA1A	3
Biological Process	GO:0051412	(BP)response to corticosterone	3/228	14/18870	0.000574281142874554	0.0041899932660247	0.00275845186639538	AVPR1A/HSD3B1/HSD3B2	3
Biological Process	GO:1903727	(BP)positive regulation of phospholipid metabolic process	3/228	14/18870	0.000574281142874554	0.0041899932660247	0.00275845186639538	HTR2B/HTR2C/HTR2A	3
Biological Process	GO:0016125	(BP)sterol metabolic process	8/228	154/18870	0.00057836295525513	0.00421105589735346	0.00277231829791715	SULT2A1/AKR1D1/CYP27A1/CYP46A1/APP/CYP7A1/CYP3A4/CYP1A2	8
Biological Process	GO:0009749	(BP)response to glucose	9/228	193/18870	0.000581990938653039	0.00422873416043981	0.0027839566550001	GCLC/PIK3CA/CYP7A1/PRKACA/CASP3/ACVR2B/GCG/CASR/GPR68	9
